No saved genome found.
Genome 63: Fitness 53.46
Genome 64: Fitness 83.49
Genome 65: Fitness 86.83
Genome 66: Fitness 44.50
Genome 67: Fitness 43.56
Genome 68: Fitness 11.28
Genome 69: Fitness 54.62
Genome 70: Fitness 26.30
Genome 71: Fitness 61.45
Genome 72: Fitness 55.74
Genome 73: Fitness 69.95
Genome 74: Fitness 86.04
Genome 75: Fitness 47.03
Genome 76: Fitness 40.32
Genome 77: Fitness 22.20
Genome 78: Fitness 84.76
Genome 79: Fitness 74.66
Genome 80: Fitness 52.36
Genome 81: Fitness 72.36
Genome 82: Fitness 44.72
Genome 83: Fitness 43.59
Genome 84: Fitness 73.03
Genome 85: Fitness 38.49
Genome 86: Fitness 34.51
Genome 87: Fitness 31.08
Genome 88: Fitness 42.13
Genome 89: Fitness 33.65
Genome 90: Fitness 66.13
Genome 91: Fitness 42.39
Genome 92: Fitness 33.11
Genome 93: Fitness 46.83
Genome 94: Fitness 89.16
Genome 95: Fitness 42.21
Genome 96: Fitness 6.17
Genome 97: Fitness 88.94
Genome 98: Fitness 47.65
Genome 99: Fitness 68.21
Genome 100: Fitness 82.52
Best fitness: 94.48
Generation 79/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.90
Genome 6: Fitness 12.86
Genome 7: Fitness 48.46
Genome 8: Fitness 54.98
Genome 9: Fitness 49.46
Genome 10: Fitness 41.52
Genome 11: Fitness 82.85
Genome 12: Fitness 56.74
Genome 13: Fitness 19.00
Genome 14: Fitness 89.28
Genome 15: Fitness 16.01
Genome 16: Fitness 31.38
Genome 17: Fitness 61.69
Genome 18: Fitness 61.00
Genome 19: Fitness 84.19
Genome 20: Fitness 39.67
Genome 21: Fitness 41.90
Genome 22: Fitness 47.71
Genome 23: Fitness 62.80
Genome 24: Fitness 47.48
Genome 25: Fitness 35.09
Genome 26: Fitness 83.61
Genome 27: Fitness 31.00
Genome 28: Fitness 41.05
Genome 29: Fitness 39.63
Genome 30: Fitness 13.65
Genome 31: Fitness 76.92
Genome 32: Fitness 73.06
Genome 33: Fitness 55.90
Genome 34: Fitness 30.56
Genome 35: Fitness 79.64
Genome 36: Fitness 53.00
Genome 37: Fitness 79.75
Genome 38: Fitness 82.81
Genome 39: Fitness 10.98
Genome 40: Fitness 31.23
Genome 41: Fitness 44.78
Genome 42: Fitness 28.53
Genome 43: Fitness 75.41
Genome 44: Fitness 83.37
Genome 45: Fitness 46.03
Genome 46: Fitness 44.99
Genome 47: Fitness 74.82
Genome 48: Fitness 77.32
Genome 49: Fitness 14.63
Genome 50: Fitness 84.33
Genome 51: Fitness 52.80
Genome 52: Fitness 33.63
Genome 53: Fitness 44.67
Genome 54: Fitness 88.80
Genome 55: Fitness 87.14
Genome 56: Fitness 46.29
Genome 57: Fitness 41.54
Genome 58: Fitness 14.11
Genome 59: Fitness 35.05
Genome 60: Fitness 76.31
Genome 61: Fitness 34.43
Genome 62: Fitness 63.16
Genome 63: Fitness 47.80
Genome 64: Fitness 52.63
Genome 65: Fitness 53.10
Genome 66: Fitness 81.09
Genome 67: Fitness 57.72
Genome 68: Fitness 8.74
Genome 69: Fitness 87.56
Genome 70: Fitness 56.88
Genome 71: Fitness 57.05
Genome 72: Fitness 30.36
Genome 73: Fitness 26.70
Genome 74: Fitness 49.35
Genome 75: Fitness 22.29
Genome 76: Fitness 86.68
Genome 77: Fitness 42.91
Genome 78: Fitness 46.21
Genome 79: Fitness 32.61
Genome 80: Fitness 50.69
Genome 81: Fitness 88.53
Genome 82: Fitness 22.76
Genome 83: Fitness 76.40
Genome 84: Fitness 36.99
Genome 85: Fitness 37.43
Genome 86: Fitness 26.20
Genome 87: Fitness 72.21
Genome 88: Fitness 59.63
Genome 89: Fitness 46.19
Genome 90: Fitness 52.55
Genome 91: Fitness 84.69
Genome 92: Fitness 89.08
Genome 93: Fitness 34.67
Genome 94: Fitness 54.48
Genome 95: Fitness 54.17
Genome 96: Fitness 61.62
Genome 97: Fitness 40.95
Genome 98: Fitness 84.43
Genome 99: Fitness 73.45
Genome 100: Fitness 88.56
Best fitness: 94.48
Generation 80/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.90
Genome 6: Fitness 34.80
Genome 7: Fitness 80.75
Genome 8: Fitness 29.08
Genome 9: Fitness 49.32
Genome 10: Fitness 65.89
Genome 11: Fitness 62.24
Genome 12: Fitness 37.85
Genome 13: Fitness 34.94
Genome 14: Fitness 30.02
Genome 15: Fitness 35.84
Genome 16: Fitness 15.89
Genome 17: Fitness 41.27
Genome 18: Fitness 27.11
Genome 19: Fitness 82.78
Genome 20: Fitness 43.84
Genome 21: Fitness 36.40
Genome 22: Fitness 79.83
Genome 23: Fitness 43.97
Genome 24: Fitness 33.48
Genome 25: Fitness 52.00
Genome 26: Fitness 60.80
Genome 27: Fitness 89.21
Genome 28: Fitness 48.40
Genome 29: Fitness 64.35
Genome 30: Fitness 37.82
Genome 31: Fitness 43.15
Genome 32: Fitness 46.91
Genome 33: Fitness 45.64
Genome 34: Fitness 13.51
Genome 35: Fitness 14.89
Genome 36: Fitness 49.69
Genome 37: Fitness 39.58
Genome 38: Fitness 43.22
Genome 39: Fitness 44.74
Genome 40: Fitness 84.67
Genome 41: Fitness 59.93
Genome 42: Fitness 82.67
Genome 43: Fitness 36.13
Genome 44: Fitness 44.96
Genome 45: Fitness 47.97
Genome 46: Fitness 78.09
Genome 47: Fitness 30.63
Genome 48: Fitness 8.95
Genome 49: Fitness 7.68
Genome 50: Fitness 41.26
Genome 51: Fitness 26.53
Genome 52: Fitness 65.50
Genome 53: Fitness 39.35
Genome 54: Fitness 38.26
Genome 55: Fitness 47.25
Genome 56: Fitness 39.31
Genome 57: Fitness 46.09
Genome 58: Fitness 13.97
Genome 59: Fitness 33.63
Genome 60: Fitness 51.10
Genome 61: Fitness 62.58
Genome 62: Fitness 45.85
Genome 63: Fitness 45.62
Genome 64: Fitness 50.78
Genome 65: Fitness 29.54
Genome 66: Fitness 30.42
Genome 67: Fitness 83.03
Genome 68: Fitness 60.84
Genome 69: Fitness 87.87
Genome 70: Fitness 66.79
Genome 71: Fitness 55.97
Genome 72: Fitness 84.58
Genome 73: Fitness 30.78
Genome 74: Fitness 31.41
Genome 75: Fitness 42.91
Genome 76: Fitness 47.55
Genome 77: Fitness 52.21
Genome 78: Fitness 42.55
Genome 79: Fitness 35.38
Genome 80: Fitness 49.15
Genome 81: Fitness 58.33
Genome 82: Fitness 91.46
Genome 83: Fitness 59.48
Genome 84: Fitness 43.72
Genome 85: Fitness 50.13
Genome 86: Fitness 49.61
Genome 87: Fitness 48.11
Genome 88: Fitness 52.56
Genome 89: Fitness 71.10
Genome 90: Fitness 84.90
Genome 91: Fitness 42.39
Genome 92: Fitness 51.82
Genome 93: Fitness 50.51
Genome 94: Fitness 82.03
Genome 95: Fitness 39.47
Genome 96: Fitness 90.90
Genome 97: Fitness 77.04
Genome 98: Fitness 75.39
Genome 99: Fitness 63.66
Genome 100: Fitness 43.05
Best fitness: 94.48
Generation 81/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.90
Genome 6: Fitness 38.02
Genome 7: Fitness 68.77
Genome 8: Fitness 29.65
Genome 9: Fitness 29.47
Genome 10: Fitness 35.03
Genome 11: Fitness 62.29
Genome 12: Fitness 72.68
Genome 13: Fitness 91.01
Genome 14: Fitness 38.07
Genome 15: Fitness 42.84
Genome 16: Fitness 54.60
Genome 17: Fitness 18.29
Genome 18: Fitness 20.07
Genome 19: Fitness 33.28
Genome 20: Fitness 76.91
Genome 21: Fitness 35.78
Genome 22: Fitness 58.42
Genome 23: Fitness 28.69
Genome 24: Fitness 82.74
Genome 25: Fitness 42.33
Genome 26: Fitness 44.92
Genome 27: Fitness 59.81
Genome 28: Fitness 32.13
Genome 29: Fitness 53.62
Genome 30: Fitness 70.75
Genome 31: Fitness 88.13
Genome 32: Fitness 89.04
Genome 33: Fitness 89.35
Genome 34: Fitness 26.95
Genome 35: Fitness 55.89
Genome 36: Fitness 89.61
Genome 37: Fitness 43.86
Genome 38: Fitness 59.34
Genome 39: Fitness 32.97
Genome 40: Fitness 46.16
Genome 41: Fitness 74.22
Genome 42: Fitness 48.66
Genome 43: Fitness 47.78
Genome 44: Fitness 9.21
Genome 45: Fitness 35.01
Genome 46: Fitness 35.70
Genome 47: Fitness 29.52
Genome 48: Fitness 31.82
Genome 49: Fitness 32.93
Genome 50: Fitness 40.31
Genome 51: Fitness 43.39
Genome 52: Fitness 68.48
Genome 53: Fitness 37.13
Genome 54: Fitness 84.64
Genome 55: Fitness 33.13
Genome 56: Fitness 32.59
Genome 57: Fitness 36.96
Genome 58: Fitness 74.73
Genome 59: Fitness 19.15
Genome 60: Fitness 80.38
Genome 61: Fitness 29.75
Genome 62: Fitness 80.40
Genome 63: Fitness 81.28
Genome 64: Fitness 43.96
Genome 65: Fitness 71.30
Genome 66: Fitness 60.62
Genome 67: Fitness 75.90
Genome 68: Fitness 62.21
Genome 69: Fitness 54.80
Genome 70: Fitness 91.21
Genome 71: Fitness 64.53
Genome 72: Fitness 55.20
Genome 73: Fitness 43.36
Genome 74: Fitness 45.49
Genome 75: Fitness 45.83
Genome 76: Fitness 61.49
Genome 77: Fitness 45.94
Genome 78: Fitness 8.41
Genome 79: Fitness 62.38
Genome 80: Fitness 74.44
Genome 81: Fitness 32.78
Genome 82: Fitness 57.48
Genome 83: Fitness 30.30
Genome 84: Fitness 71.39
Genome 85: Fitness 49.01
Genome 86: Fitness 89.31
Genome 87: Fitness 31.35
Genome 88: Fitness 44.13
Genome 89: Fitness 41.01
Genome 90: Fitness 81.40
Genome 91: Fitness 48.54
Genome 92: Fitness 49.74
Genome 93: Fitness 35.39
Genome 94: Fitness 30.11
Genome 95: Fitness 64.93
Genome 96: Fitness 88.84
Genome 97: Fitness 31.88
Genome 98: Fitness 65.08
Genome 99: Fitness 56.31
Genome 100: Fitness 60.65
Best fitness: 94.48
Generation 82/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.90
Genome 6: Fitness 39.63
Genome 7: Fitness 60.43
Genome 8: Fitness 84.41
Genome 9: Fitness 58.05
Genome 10: Fitness 54.93
Genome 11: Fitness 86.24
Genome 12: Fitness 30.64
Genome 13: Fitness 59.17
Genome 14: Fitness 38.39
Genome 15: Fitness 26.68
Genome 16: Fitness 31.80
Genome 17: Fitness 68.78
Genome 18: Fitness 81.91
Genome 19: Fitness 79.62
Genome 20: Fitness 36.97
Genome 21: Fitness 47.41
Genome 22: Fitness 7.87
Genome 23: Fitness 60.80
Genome 24: Fitness 58.98
Genome 25: Fitness 81.56
Genome 26: Fitness 84.23
Genome 27: Fitness 8.88
Genome 28: Fitness 37.97
Genome 29: Fitness 85.44
Genome 30: Fitness 7.45
Genome 31: Fitness 29.42
Genome 32: Fitness 34.57
Genome 33: Fitness 87.47
Genome 34: Fitness 57.96
Genome 35: Fitness 76.43
Genome 36: Fitness 30.48
Genome 37: Fitness 73.84
Genome 38: Fitness 35.70
Genome 39: Fitness 89.27
Genome 40: Fitness 88.57
Genome 41: Fitness 39.40
Genome 42: Fitness 81.87
Genome 43: Fitness 35.69
Genome 44: Fitness 85.01
Genome 45: Fitness 57.34
Genome 46: Fitness 8.15
Genome 47: Fitness 42.51
Genome 48: Fitness 26.40
Genome 49: Fitness 50.46
Genome 50: Fitness 70.83
Genome 51: Fitness 33.99
Genome 52: Fitness 55.54
Genome 53: Fitness 90.97
Genome 54: Fitness 29.37
Genome 55: Fitness 66.86
Genome 56: Fitness 51.00
Genome 57: Fitness 29.48
Genome 58: Fitness 80.21
Genome 59: Fitness 10.31
Genome 60: Fitness 83.90
Genome 61: Fitness 30.07
Genome 62: Fitness 40.93
Genome 63: Fitness 68.68
Genome 64: Fitness 49.53
Genome 65: Fitness 22.87
Genome 66: Fitness 49.97
Genome 67: Fitness 15.80
Genome 68: Fitness 58.43
Genome 69: Fitness 35.82
Genome 70: Fitness 52.77
Genome 71: Fitness 74.29
Genome 72: Fitness 70.05
Genome 73: Fitness 91.37
Genome 74: Fitness 32.14
Genome 75: Fitness 45.63
Genome 76: Fitness 23.15
Genome 77: Fitness 31.19
Genome 78: Fitness 62.33
Genome 79: Fitness 33.80
Genome 80: Fitness 22.27
Genome 81: Fitness 80.50
Genome 82: Fitness 58.34
Genome 83: Fitness 37.48
Genome 84: Fitness 73.23
Genome 85: Fitness 74.83
Genome 86: Fitness 60.09
Genome 87: Fitness 47.87
Genome 88: Fitness 79.36
Genome 89: Fitness 71.11
Genome 90: Fitness 83.69
Genome 91: Fitness 31.27
Genome 92: Fitness 46.08
Genome 93: Fitness 78.46
Genome 94: Fitness 16.61
Genome 95: Fitness 9.05
Genome 96: Fitness 65.91
Genome 97: Fitness 16.93
Genome 98: Fitness 81.81
Genome 99: Fitness 54.10
Genome 100: Fitness 59.76
Best fitness: 94.48
Generation 83/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.90
Genome 6: Fitness 50.54
Genome 7: Fitness 30.85
Genome 8: Fitness 57.77
Genome 9: Fitness 47.98
Genome 10: Fitness 45.94
Genome 11: Fitness 48.26
Genome 12: Fitness 75.22
Genome 13: Fitness 32.66
Genome 14: Fitness 85.79
Genome 15: Fitness 48.78
Genome 16: Fitness 46.52
Genome 17: Fitness 56.88
Genome 18: Fitness 47.12
Genome 19: Fitness 39.37
Genome 20: Fitness 64.15
Genome 21: Fitness 53.64
Genome 22: Fitness 51.86
Genome 23: Fitness 40.91
Genome 24: Fitness 41.60
Genome 25: Fitness 58.96
Genome 26: Fitness 78.11
Genome 27: Fitness 59.92
Genome 28: Fitness 36.80
Genome 29: Fitness 50.27
Genome 30: Fitness 72.01
Genome 31: Fitness 31.82
Genome 32: Fitness 49.78
Genome 33: Fitness 34.70
Genome 34: Fitness 69.82
Genome 35: Fitness 65.16
Genome 36: Fitness 45.93
Genome 37: Fitness 75.77
Genome 38: Fitness 52.77
Genome 39: Fitness 67.29
Genome 40: Fitness 67.93
Genome 41: Fitness 86.64
Genome 42: Fitness 69.73
Genome 43: Fitness 14.02
Genome 44: Fitness 45.25
Genome 45: Fitness 81.80
Genome 46: Fitness 63.69
Genome 47: Fitness 69.67
Genome 48: Fitness 42.97
Genome 49: Fitness 43.55
Genome 50: Fitness 73.61
Genome 51: Fitness 72.02
Genome 52: Fitness 35.45
Genome 53: Fitness 53.69
Genome 54: Fitness 10.03
Genome 55: Fitness 31.20
Genome 56: Fitness 37.97
Genome 57: Fitness 55.62
Genome 58: Fitness 76.73
Genome 59: Fitness 36.96
Genome 60: Fitness 91.63
Genome 61: Fitness 74.76
Genome 62: Fitness 53.50
Genome 63: Fitness 40.77
Genome 64: Fitness 44.65
Genome 65: Fitness 65.57
Genome 66: Fitness 17.71
Genome 67: Fitness 40.91
Genome 68: Fitness 31.40
Genome 69: Fitness 86.64
Genome 70: Fitness 6.50
Genome 71: Fitness 86.32
Genome 72: Fitness 7.63
Genome 73: Fitness 53.36
Genome 74: Fitness 53.07
Genome 75: Fitness 37.99
Genome 76: Fitness 21.92
Genome 77: Fitness 32.36
Genome 78: Fitness 59.04
Genome 79: Fitness 82.26
Genome 80: Fitness 28.68
Genome 81: Fitness 62.23
Genome 82: Fitness 79.25
Genome 83: Fitness 46.46
Genome 84: Fitness 67.12
Genome 85: Fitness 32.15
Genome 86: Fitness 48.45
Genome 87: Fitness 37.80
Genome 88: Fitness 88.46
Genome 89: Fitness 42.41
Genome 90: Fitness 75.95
Genome 91: Fitness 17.55
Genome 92: Fitness 58.76
Genome 93: Fitness 85.11
Genome 94: Fitness 77.66
Genome 95: Fitness 86.90
Genome 96: Fitness 27.50
Genome 97: Fitness 69.01
Genome 98: Fitness 58.21
Genome 99: Fitness 45.71
Genome 100: Fitness 48.99
Best fitness: 94.48
Generation 84/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.90
Genome 6: Fitness 44.72
Genome 7: Fitness 32.03
Genome 8: Fitness 77.23
Genome 9: Fitness 78.11
Genome 10: Fitness 16.84
Genome 11: Fitness 80.23
Genome 12: Fitness 43.10
Genome 13: Fitness 37.62
Genome 14: Fitness 52.38
Genome 15: Fitness 90.34
Genome 16: Fitness 81.03
Genome 17: Fitness 39.09
Genome 18: Fitness 36.17
Genome 19: Fitness 6.74
Genome 20: Fitness 44.58
Genome 21: Fitness 14.09
Genome 22: Fitness 44.09
Genome 23: Fitness 33.30
Genome 24: Fitness 47.76
Genome 25: Fitness 74.18
Genome 26: Fitness 56.64
Genome 27: Fitness 34.84
Genome 28: Fitness 79.42
Genome 29: Fitness 77.62
Genome 30: Fitness 93.95
Genome 31: Fitness 38.57
Genome 32: Fitness 26.09
Genome 33: Fitness 72.50
Genome 34: Fitness 35.32
Genome 35: Fitness 53.26
Genome 36: Fitness 83.71
Genome 37: Fitness 71.14
Genome 38: Fitness 50.02
Genome 39: Fitness 87.70
Genome 40: Fitness 40.38
Genome 41: Fitness 56.61
Genome 42: Fitness 34.67
Genome 43: Fitness 64.18
Genome 44: Fitness 45.47
Genome 45: Fitness 47.84
Genome 46: Fitness 60.80
Genome 47: Fitness 30.07
Genome 48: Fitness 59.22
Genome 49: Fitness 66.02
Genome 50: Fitness 77.81
Genome 51: Fitness 66.04
Genome 52: Fitness 30.18
Genome 53: Fitness 30.91
Genome 54: Fitness 61.22
Genome 55: Fitness 29.94
Genome 56: Fitness 51.27
Genome 57: Fitness 34.69
Genome 58: Fitness 64.56
Genome 59: Fitness 50.09
Genome 60: Fitness 36.27
Genome 61: Fitness 62.47
Genome 62: Fitness 53.32
Genome 63: Fitness 70.84
Genome 64: Fitness 75.07
Genome 65: Fitness 36.19
Genome 66: Fitness 45.35
Genome 67: Fitness 45.38
Genome 68: Fitness 58.68
Genome 69: Fitness 34.82
Genome 70: Fitness 30.92
Genome 71: Fitness 79.77
Genome 72: Fitness 37.47
Genome 73: Fitness 54.90
Genome 74: Fitness 49.21
Genome 75: Fitness 43.14
Genome 76: Fitness 53.87
Genome 77: Fitness 56.66
Genome 78: Fitness 52.73
Genome 79: Fitness 77.28
Genome 80: Fitness 85.97
Genome 81: Fitness 9.98
Genome 82: Fitness 40.02
Genome 83: Fitness 60.08
Genome 84: Fitness 16.47
Genome 85: Fitness 74.61
Genome 86: Fitness 26.46
Genome 87: Fitness 76.24
Genome 88: Fitness 88.53
Genome 89: Fitness 49.76
Genome 90: Fitness 48.07
Genome 91: Fitness 28.99
Genome 92: Fitness 53.87
Genome 93: Fitness 26.77
Genome 94: Fitness 67.51
Genome 95: Fitness 73.39
Genome 96: Fitness 57.89
Genome 97: Fitness 39.86
Genome 98: Fitness 46.46
Genome 99: Fitness 44.96
Genome 100: Fitness 56.87
Best fitness: 94.48
Generation 85/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.95
Genome 6: Fitness 38.06
Genome 7: Fitness 67.83
Genome 8: Fitness 59.81
Genome 9: Fitness 16.24
Genome 10: Fitness 43.71
Genome 11: Fitness 53.55
Genome 12: Fitness 88.08
Genome 13: Fitness 50.59
Genome 14: Fitness 68.92
Genome 15: Fitness 44.51
Genome 16: Fitness 60.78
Genome 17: Fitness 48.28
Genome 18: Fitness 87.93
Genome 19: Fitness 35.75
Genome 20: Fitness 63.92
Genome 21: Fitness 52.30
Genome 22: Fitness 50.50
Genome 23: Fitness 72.70
Genome 24: Fitness 78.08
Genome 25: Fitness 86.91
Genome 26: Fitness 81.30
Genome 27: Fitness 92.29
Genome 28: Fitness 80.91
Genome 29: Fitness 84.32
Genome 30: Fitness 79.05
Genome 31: Fitness 33.08
Genome 32: Fitness 72.53
Genome 33: Fitness 29.28
Genome 34: Fitness 52.31
Genome 35: Fitness 77.63
Genome 36: Fitness 36.87
Genome 37: Fitness 81.56
Genome 38: Fitness 13.06
Genome 39: Fitness 63.65
Genome 40: Fitness 32.55
Genome 41: Fitness 59.57
Genome 42: Fitness 91.61
Genome 43: Fitness 89.50
Genome 44: Fitness 37.06
Genome 45: Fitness 33.88
Genome 46: Fitness 17.17
Genome 47: Fitness 71.32
Genome 48: Fitness 17.15
Genome 49: Fitness 54.96
Genome 50: Fitness 81.36
Genome 51: Fitness 41.20
Genome 52: Fitness 44.34
Genome 53: Fitness 40.60
Genome 54: Fitness 38.36
Genome 55: Fitness 51.53
Genome 56: Fitness 77.17
Genome 57: Fitness 88.82
Genome 58: Fitness 10.78
Genome 59: Fitness 31.13
Genome 60: Fitness 33.47
Genome 61: Fitness 73.21
Genome 62: Fitness 40.17
Genome 63: Fitness 84.41
Genome 64: Fitness 34.42
Genome 65: Fitness 72.71
Genome 66: Fitness 53.77
Genome 67: Fitness 43.96
Genome 68: Fitness 91.36
Genome 69: Fitness 12.79
Genome 70: Fitness 47.78
Genome 71: Fitness 86.71
Genome 72: Fitness 27.50
Genome 73: Fitness 49.44
Genome 74: Fitness 11.57
Genome 75: Fitness 59.46
Genome 76: Fitness 33.97
Genome 77: Fitness 58.98
Genome 78: Fitness 82.22
Genome 79: Fitness 82.68
Genome 80: Fitness 77.60
Genome 81: Fitness 67.60
Genome 82: Fitness 90.61
Genome 83: Fitness 48.12
Genome 84: Fitness 62.12
Genome 85: Fitness 47.98
Genome 86: Fitness 25.49
Genome 87: Fitness 89.22
Genome 88: Fitness 52.07
Genome 89: Fitness 29.12
Genome 90: Fitness 81.39
Genome 91: Fitness 44.24
Genome 92: Fitness 41.99
Genome 93: Fitness 71.64
Genome 94: Fitness 56.08
Genome 95: Fitness 31.30
Genome 96: Fitness 34.81
Genome 97: Fitness 30.31
Genome 98: Fitness 64.59
Genome 99: Fitness 46.47
Genome 100: Fitness 25.72
Best fitness: 94.48
Generation 86/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.95
Genome 6: Fitness 47.61
Genome 7: Fitness 34.02
Genome 8: Fitness 90.67
Genome 9: Fitness 81.37
Genome 10: Fitness 31.94
Genome 11: Fitness 53.08
Genome 12: Fitness 13.67
Genome 13: Fitness 50.44
Genome 14: Fitness 15.25
Genome 15: Fitness 31.61
Genome 16: Fitness 91.31
Genome 17: Fitness 93.06
Genome 18: Fitness 60.03
Genome 19: Fitness 53.54
Genome 20: Fitness 66.17
Genome 21: Fitness 91.33
Genome 22: Fitness 45.93
Genome 23: Fitness 57.68
Genome 24: Fitness 89.65
Genome 25: Fitness 29.38
Genome 26: Fitness 69.74
Genome 27: Fitness 30.67
Genome 28: Fitness 54.69
Genome 29: Fitness 88.22
Genome 30: Fitness 52.47
Genome 31: Fitness 59.97
Genome 32: Fitness 38.83
Genome 33: Fitness 47.15
Genome 34: Fitness 84.23
Genome 35: Fitness 34.93
Genome 36: Fitness 43.26
Genome 37: Fitness 53.22
Genome 38: Fitness 37.81
Genome 39: Fitness 71.35
Genome 40: Fitness 60.65
Genome 41: Fitness 86.10
Genome 42: Fitness 57.90
Genome 43: Fitness 84.27
Genome 44: Fitness 63.22
Genome 45: Fitness 88.35
Genome 46: Fitness 19.35
Genome 47: Fitness 85.55
Genome 48: Fitness 34.15
Genome 49: Fitness 61.81
Genome 50: Fitness 49.16
Genome 51: Fitness 32.98
Genome 52: Fitness 38.53
Genome 53: Fitness 83.38
Genome 54: Fitness 31.66
Genome 55: Fitness 46.56
Genome 56: Fitness 81.79
Genome 57: Fitness 82.25
Genome 58: Fitness 61.57
Genome 59: Fitness 90.58
Genome 60: Fitness 32.43
Genome 61: Fitness 37.61
Genome 62: Fitness 57.45
Genome 63: Fitness 57.93
Genome 64: Fitness 39.03
Genome 65: Fitness 74.48
Genome 66: Fitness 17.84
Genome 67: Fitness 11.37
Genome 68: Fitness 77.12
Genome 69: Fitness 68.06
Genome 70: Fitness 54.39
Genome 71: Fitness 71.41
Genome 72: Fitness 49.88
Genome 73: Fitness 52.88
Genome 74: Fitness 52.02
Genome 75: Fitness 63.93
Genome 76: Fitness 65.46
Genome 77: Fitness 91.17
Genome 78: Fitness 34.61
Genome 79: Fitness 46.22
Genome 80: Fitness 49.95
Genome 81: Fitness 78.90
Genome 82: Fitness 66.33
Genome 83: Fitness 26.07
Genome 84: Fitness 70.59
Genome 85: Fitness 38.24
Genome 86: Fitness 81.89
Genome 87: Fitness 41.29
Genome 88: Fitness 71.96
Genome 89: Fitness 42.16
Genome 90: Fitness 62.12
Genome 91: Fitness 15.23
Genome 92: Fitness 49.94
Genome 93: Fitness 23.52
Genome 94: Fitness 45.52
Genome 95: Fitness 42.83
Genome 96: Fitness 61.50
Genome 97: Fitness 11.95
Genome 98: Fitness 58.97
Genome 99: Fitness 35.51
Genome 100: Fitness 51.01
Best fitness: 94.48
Generation 87/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.21
Genome 3: Fitness 94.13
Genome 4: Fitness 94.10
Genome 5: Fitness 93.95
Genome 6: Fitness 50.14
Genome 7: Fitness 68.98
Genome 8: Fitness 35.86
Genome 9: Fitness 50.84
Genome 10: Fitness 80.31
Genome 11: Fitness 59.32
Genome 12: Fitness 39.54
Genome 13: Fitness 65.79
Genome 14: Fitness 69.04
Genome 15: Fitness 85.17
Genome 16: Fitness 42.46
Genome 17: Fitness 78.54
Genome 18: Fitness 33.91
Genome 19: Fitness 39.30
Genome 20: Fitness 38.40
Genome 21: Fitness 30.52
Genome 22: Fitness 36.61
Genome 23: Fitness 59.87
Genome 24: Fitness 74.49
Genome 25: Fitness 77.55
Genome 26: Fitness 69.03
Genome 27: Fitness 11.07
Genome 28: Fitness 29.13
Genome 29: Fitness 35.49
Genome 30: Fitness 32.19
Genome 31: Fitness 75.68
Genome 32: Fitness 36.75
Genome 33: Fitness 34.17
Genome 34: Fitness 41.87
Genome 35: Fitness 54.92
Genome 36: Fitness 70.42
Genome 37: Fitness 7.43
Genome 38: Fitness 80.06
Genome 39: Fitness 44.20
Genome 40: Fitness 37.09
Genome 41: Fitness 79.33
Genome 42: Fitness 86.44
Genome 43: Fitness 63.22
Genome 44: Fitness 40.91
Genome 45: Fitness 32.91
Genome 46: Fitness 42.40
Genome 47: Fitness 42.15
Genome 48: Fitness 55.28
Genome 49: Fitness 43.01
Genome 50: Fitness 41.21
Genome 51: Fitness 71.71
Genome 52: Fitness 11.14
Genome 53: Fitness 37.62
Genome 54: Fitness 74.73
Genome 55: Fitness 80.35
Genome 56: Fitness 29.70
Genome 57: Fitness 12.05
Genome 58: Fitness 29.19
Genome 59: Fitness 56.23
Genome 60: Fitness 86.74
Genome 61: Fitness 39.61
Genome 62: Fitness 41.34
Genome 63: Fitness 49.34
Genome 64: Fitness 87.61
Genome 65: Fitness 18.00
Genome 66: Fitness 79.17
Genome 67: Fitness 58.02
Genome 68: Fitness 40.43
Genome 69: Fitness 24.48
Genome 70: Fitness 33.86
Genome 71: Fitness 40.78
Genome 72: Fitness 39.70
Genome 73: Fitness 16.54
Genome 74: Fitness 86.63
Genome 75: Fitness 34.53
Genome 76: Fitness 77.85
Genome 77: Fitness 35.69
Genome 78: Fitness 45.98
Genome 79: Fitness 41.65
Genome 80: Fitness 49.06
Genome 81: Fitness 72.72
Genome 82: Fitness 83.28
Genome 83: Fitness 69.52
